,sID,buy_date,buy_price,sell_date,sell_price,season,A1,A2,A3,A4,A5,A6,A7,A8,A9,industry,B1,B2,B3,B4,B5,B6,B7,B8,B9,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,avg,EPS,profit
1403,6112,2019-10-01,32.75,2019-12-31,34.35,2019_Q4,0.0,5.94,10.14,5.75,3.8,4.23,-1.56,-96.28,-2.59,資訊服務業,2.31,1.24,-0.16,3652255,41.48,0.71,0,0.0,-13.77,19.4,0.0,2.62,2.44,1.34,2.45,1.1,8.61,83.08,10.01,9.37,19.51,0.2,29.38023252265398,2.55,1.048854961832061
1404,6115,2019-10-01,41.6,2019-12-31,43.55,2019_Q4,0.0,8.59,14.18,7.05,10.56,13.01,2.59,122.27,15.41,電子零組件業,2.4,2.23,0.3,3908634,39.42,0.65,0,0.0,26.64,16.42,228.65,6.34,1.23,0.64,1.29,0.54,5.73,-0.86,-7.11,12.1,7.08,-0.02,40.25476174127488,3.04,1.046875
1405,6116,2019-10-01,6.45,2019-12-31,8.09,2019_Q4,0.0,0.28,0.33,1.62,0.82,0.92,0.78,1123.85,12.52,光電業,3.09,2.9,0.24,13055889,14.51,0.17,0,0.0,21.58,3.24,223.84,8.29,1.01,0.56,0.14,0.23,0.64,-0.91,-3.14,-85.37,-21.92,-0.01,7.1151162857233095,0.25,1.254263565891473
1406,6117,2019-10-01,14.4,2019-12-31,13.75,2019_Q4,0.0,-5.08,-11.24,-5.68,-6.77,-8.29,0.35,-28.11,1.97,電腦及週邊設備業,1.26,0.89,0.03,355816,54.82,1.21,0,0.0,2.61,8.87,253.56,1.89,1.97,0.77,0.52,0.49,1.7,-13.17,6.51,-45.66,-13.02,-0.04,11.943204763458994,-1.73,0.954861111111111
1407,6120,2019-10-01,18.1,2019-12-31,15.15,2019_Q4,0.0,-2.1,-3.78,-0.87,-2.63,-2.77,1.16,-240.92,7.29,光電業,2.38,2.09,0.21,6439140,44.46,0.8,0,0.0,11.37,5.86,1110.62,6.29,1.81,0.86,0.45,0.5,1.33,-6.31,-25.79,-1.26,-1226.61,-0.16,17.00348831886469,-0.29,0.8370165745856353
1408,6128,2019-10-01,31.8,2019-12-31,30.6,2019_Q4,0.0,6.72,13.56,5.13,7.45,11.56,2.56,149.94,13.24,電腦及週邊設備業,1.09,0.72,0.31,210900,50.45,1.02,0,0.0,19.97,7.55,298.54,3.38,4.62,1.6,0.38,0.61,3.07,0.81,-7.31,25.3,101.34,0.04,27.73604650275652,2.74,0.9622641509433962
1409,6133,2019-10-01,8.29,2019-12-31,8.21,2019_Q4,-0.3,-0.18,-0.23,1.19,-0.3,-0.37,1.4,-3059.58,10.24,電子零組件業,2.47,1.98,0.27,562361,21.58,0.28,0,0.0,26.04,7.86,477.53,2.74,1.52,0.8,0.31,0.41,2.7,-4.01,6.19,142.66,-837.1,-0.01,8.564999943687802,0.19,0.9903498190591076
1410,6136,2019-10-01,19.55,2019-12-31,20.0,2019_Q4,0.0,-1.09,-1.14,2.92,-3.5,-4.11,0.93,-342.58,0.47,通信網路業,9.86,9.26,1.01,895955,4.5,0.05,0,0.0,82.85,11.9,369.28,7.07,0.9,0.56,0.12,0.21,3.89,-0.72,33.55,11.85,-223.55,0.0,17.815116394397823,0.68,1.0230179028132993
1411,6139,2019-10-01,24.8,2019-12-31,31.45,2019_Q4,0.0,1.21,2.93,2.48,2.05,2.19,-1.64,-530.37,-9.84,其他電子業,1.64,1.58,-0.13,9233835,58.62,1.42,0,0.0,-10.97,25.76,402.76,17.07,1.01,0.48,0.92,0.4,11.18,-0.22,-25.38,-68.76,-37.57,0.04,26.266279043153283,2.2,1.2681451612903225
1412,6141,2019-10-01,20.2,2019-12-31,21.75,2019_Q4,0.0,5.58,10.7,13.08,7.18,8.68,3.13,238.57,19.44,電子零組件業,1.07,0.94,0.28,129884,47.85,0.92,0,0.0,27.82,1.89,110.72,6.47,2.89,0.98,0.37,0.5,1.09,26.09,-23.82,120.38,-501.74,-0.11,16.413953426272368,4.19,1.0767326732673268
1413,6142,2019-10-01,8.0,2019-12-31,7.73,2019_Q4,-11.24,-8.03,-16.56,-7.29,-11.24,-12.04,-0.47,22.77,-2.69,通信網路業,1.56,1.17,-0.05,962303,51.52,1.06,0,0.0,-3.55,5.71,312.92,2.76,1.86,0.85,0.43,0.48,1.29,-13.7,5.96,19.81,61.63,0.04,8.306976784107297,-1.26,0.96625
1414,6153,2019-10-01,37.4,2019-12-31,35.75,2019_Q4,0.0,2.37,4.92,1.44,4.35,5.13,1.48,227.31,11.47,電子零組件業,2.08,1.87,0.21,8732204,51.8,1.07,0,0.0,10.41,9.13,234.18,3.67,1.33,0.71,0.33,0.39,0.96,37.6,9.72,-3.93,-28.81,0.21,30.72558128002078,0.9,0.9558823529411765
1415,6155,2019-10-01,28.65,2019-12-31,29.4,2019_Q4,0.0,2.23,3.34,3.6,7.4,9.88,1.48,275.31,20.54,電子零組件業,2.11,1.92,0.19,761273,33.43,0.5,0,0.0,18.34,5.38,778.79,1.93,0.59,0.29,0.23,0.2,1.31,2.77,-10.01,-36.01,49.75,-0.06,21.45930228122445,0.93,1.0261780104712042
1416,6164,2019-10-01,6.96,2019-12-31,7.08,2019_Q4,0.0,-3.97,-6.49,-3.04,-7.97,-10.74,1.21,-131.23,12.34,光電業,1.72,1.45,0.16,420084,38.8,0.63,0,0.0,13.44,4.28,503.89,2.42,1.27,0.56,0.27,0.32,1.0,-9.3,-20.28,-2948.64,-1012.14,-0.13,8.593953465306482,-0.6,1.0172413793103448
1417,6166,2019-10-01,49.1,2019-12-31,48.0,2019_Q4,0.0,9.1,16.37,5.31,7.31,12.36,4.59,199.81,16.64,電腦及週邊設備業,1.74,1.18,0.43,2630742,44.4,0.8,0,0.0,40.96,5.11,341.63,1.73,2.38,1.13,1.21,0.84,7.03,2.6,0.19,164.66,49.11,0.02,32.802325714466186,2.02,0.9775967413441955
1418,6168,2019-10-01,13.1,2019-12-31,13.6,2019_Q4,0.0,1.26,1.7,0.0,2.1,2.58,0.0,968.1,20.56,光電業,3.61,2.94,0.71,1611249,25.66,0.35,0,0.0,47.71,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.696511667828226,0.07,1.0381679389312977
1419,6176,2019-10-01,119.5,2019-12-31,120.0,2019_Q4,0.0,14.44,26.6,10.62,13.0,15.88,2.97,89.95,14.19,光電業,2.03,1.92,0.29,22994400,45.73,0.84,0,0.0,28.4,7.3,130.82,13.91,1.64,0.77,2.7,0.7,10.71,6.35,4.02,42.96,4.37,-0.16,82.82558175020439,12.45,1.00418410041841
1420,6177,2019-10-01,26.65,2019-12-31,28.65,2019_Q4,0.0,4.98,24.47,4.39,17.0,23.21,-3.15,-231.49,-35.92,建材營造,1.56,0.13,-0.2,7160768,79.64,3.91,0,0.0,-14.48,6.08,2109.99,0.2,0.49,0.23,0.76,0.21,10.71,20.95,354.6,750.38,1184.14,0.2,26.45232559913813,3.27,1.075046904315197
1421,6183,2019-10-01,36.45,2019-12-31,36.9,2019_Q4,0.0,12.16,15.99,10.12,20.33,32.98,3.02,99.62,24.49,資訊服務業,2.56,2.56,0.62,879365,23.97,0.32,0,0.0,50.55,2.34,1007.28,3580.91,1.49,0.77,0.31,0.4,1.63,1.59,8.96,4.33,2.82,-0.01,32.637169860130136,1.95,1.0123456790123455
1422,6184,2019-10-01,37.65,2019-12-31,40.2,2019_Q4,0.0,7.68,14.61,5.41,30.63,59.24,0.9,54.26,22.32,其他,1.48,1.45,0.19,824327,47.43,0.9,0,0.0,8.79,6.98,4495.14,15.47,1.19,0.41,0.09,0.15,0.56,2.72,1.66,25.61,36.61,-0.24,34.179070140040196,3.39,1.0677290836653388
1423,6189,2019-10-01,34.0,2019-12-31,34.85,2019_Q4,3.66,8.33,20.68,5.74,3.66,3.97,-0.86,-38.81,0.11,電子通路業,1.63,1.15,-0.06,3558771,59.71,1.48,0,0.0,-5.42,41.06,684.46,4.98,3.57,1.72,7.82,1.58,38.41,-0.07,15.79,6.52,-10.19,0.14,28.31395344401515,2.6,1.0250000000000001
1424,6191,2019-10-01,17.05,2019-12-31,17.15,2019_Q4,0.0,3.44,7.04,2.85,4.82,5.62,1.4,159.76,9.38,電子零組件業,1.41,1.0,0.14,4764150,51.19,1.05,0,0.0,10.73,6.0,127.27,3.39,2.06,0.89,0.4,0.48,2.07,13.38,-2.03,67.68,18.81,0.05,12.813953532729034,2.01,1.005865102639296
1425,6192,2019-10-01,82.4,2019-12-31,80.2,2019_Q4,0.0,11.67,18.89,9.42,14.55,20.46,2.69,90.18,14.87,其他電子業,2.62,1.92,0.33,4027539,38.21,0.62,0,0.0,27.54,11.29,730.91,1.65,1.19,0.65,1.21,0.54,3.96,6.7,9.27,-3.0,-10.8,0.05,65.63488370318747,6.66,0.9733009708737864
1426,6196,2019-10-01,49.6,2019-12-31,85.6,2019_Q4,0.0,4.17,14.03,3.53,3.39,3.79,1.29,119.1,5.21,其他電子業,1.24,0.99,0.08,3047583,70.29,2.37,0,0.0,7.06,25.62,4587.88,4.03,2.59,1.04,1.73,0.84,7.27,1.75,-0.95,-6.44,-14.43,0.08,50.06511608389921,3.74,1.725806451612903
1427,6197,2019-10-01,29.85,2019-12-31,32.95,2019_Q4,0.0,5.09,6.99,6.04,6.04,7.86,3.06,243.66,15.87,電子零組件業,3.35,2.76,0.5,2496583,27.26,0.37,0,0.0,45.47,10.62,520.54,2.92,1.19,0.66,1.31,0.56,6.38,5.71,3.54,56.58,12.83,-0.03,27.958139641340388,2.38,1.103852596314908
1428,6201,2019-10-01,34.8,2019-12-31,35.4,2019_Q4,0.0,8.63,11.47,7.34,8.57,10.85,1.23,57.76,6.32,其他電子業,3.81,2.69,0.24,1904408,24.71,0.33,0,0.0,20.18,12.29,0.0,2.51,1.44,0.83,1.28,0.66,3.89,-0.99,-0.79,53.32,-14.05,-0.03,29.51071425846645,2.67,1.017241379310345
1429,6202,2019-10-01,65.1,2019-12-31,68.7,2019_Q4,0.0,18.36,24.19,16.88,21.53,42.02,4.11,91.12,21.35,半導體業,4.27,3.54,0.96,3051722,24.08,0.32,0,0.0,69.47,5.64,0.0,2.36,1.3,0.75,0.87,0.56,8.22,-3.43,-5.73,-11.16,-7.1,-0.03,58.48139518915221,4.01,1.0552995391705071
1430,6205,2019-10-01,25.4,2019-12-31,25.8,2019_Q4,0.0,3.85,4.93,5.01,7.39,10.46,1.2,123.64,8.3,電子零組件業,3.56,3.24,0.27,1001376,21.89,0.28,0,0.0,21.76,3.95,84064.3,3.91,0.98,0.55,0.37,0.35,2.17,4.65,-21.99,-46.35,128.42,0.01,21.779069944869644,1.56,1.0157480314960632
1431,6206,2019-10-01,72.1,2019-12-31,72.0,2019_Q4,0.0,15.83,19.37,12.5,17.07,26.29,3.65,92.82,18.94,電腦及週邊設備業,4.5,3.72,0.92,3197448,18.29,0.22,0,0.0,80.33,8.57,0.0,2.95,1.46,0.87,0.79,0.62,3.09,0.31,-18.86,0.39,-9.9,-0.01,69.83488428869913,5.1,0.998613037447989
1432,6209,2019-10-01,28.8,2019-12-31,31.55,2019_Q4,0.0,-4.73,-6.44,-2.42,-6.11,-6.49,0.93,-81.65,5.14,光電業,2.19,1.57,0.17,1222164,26.57,0.36,0,0.0,14.53,9.03,732.45,2.95,1.96,0.96,0.4,0.5,1.35,-7.3,-3.6,-7.82,725.47,-0.07,27.549999946771674,-0.7,1.0954861111111112
1433,6213,2019-10-01,153.5,2019-12-31,127.5,2019_Q4,0.0,13.22,34.77,11.68,13.04,16.32,2.4,65.11,10.3,電子零組件業,1.43,1.22,0.16,5438325,61.99,1.63,0,0.0,13.88,13.74,221.52,6.51,2.03,0.93,1.31,0.72,4.94,11.68,6.2,73.93,26.47,0.26,47.97093023255814,8.1,0.8306188925081434
1434,6214,2019-10-01,73.0,2019-12-31,75.5,2019_Q4,3.71,2.81,4.5,8.72,2.75,3.68,1.68,229.82,7.65,資訊服務業,1.95,1.54,0.19,7109976,37.54,0.6,0,0.0,17.21,9.26,124.75,3.73,2.03,1.02,0.85,0.7,7.64,2.18,12.99,-11.74,43.72,0.08,62.06744180723678,7.28,1.0342465753424657
1435,6215,2019-10-01,15.6,2019-12-31,15.55,2019_Q4,0.0,2.44,4.39,2.3,3.39,4.5,2.29,370.52,14.13,其他電子業,2.15,1.61,0.29,762138,44.41,0.8,0,0.0,20.36,9.46,1479.39,1.73,1.41,0.76,0.49,0.48,2.92,1.9,3.72,-20.9,-289.52,0.03,13.770930312400642,0.59,0.9967948717948719
1436,6216,2019-10-01,27.7,2019-12-31,28.0,2019_Q4,0.0,10.61,11.93,8.91,19.68,39.05,2.51,94.1,21.24,通信網路業,8.29,7.55,0.96,1293384,11.04,0.12,0,0.0,90.5,2.97,0.0,2.28,0.67,0.42,0.96,0.36,2.76,2.4,-6.57,-8.77,-19.48,0.01,27.31976735314657,1.76,1.0108303249097472
1437,6224,2019-10-01,67.7,2019-12-31,66.9,2019_Q4,0.0,13.68,18.8,13.12,24.55,48.38,4.5,124.22,35.16,電子零組件業,3.22,2.83,0.89,1252880,27.24,0.37,0,0.0,62.38,2.74,308.28,2.03,1.08,0.63,0.39,0.39,1.39,1.73,-0.79,1.37,0.7,0.13,54.40697701032772,4.55,0.9881831610044314
1438,6226,2019-10-01,7.84,2019-12-31,8.28,2019_Q4,0.0,-0.97,-1.56,6.26,-2.06,-2.96,-1.35,590.98,-9.16,光電業,1.94,1.3,-0.2,592304,38.13,0.62,0,0.0,-15.0,214.42,0.0,1.12,1.13,0.54,0.25,0.3,1.4,6.42,-28.94,-131.18,352.86,-0.11,8.975581324377725,1.3,1.0561224489795917
1439,6235,2019-10-01,13.4,2019-12-31,13.55,2019_Q4,-20.05,-11.33,-25.39,-11.81,-20.05,-21.59,-0.73,28.47,-3.52,電腦及週邊設備業,0.92,0.78,-0.07,-149380,55.38,1.24,0,0.0,-5.83,2.64,559.19,3.97,2.7,0.7,0.27,0.35,1.08,-25.81,-42.68,-347.35,-414.45,-0.17,17.753488363221635,-3.0,1.0111940298507462
1440,6239,2019-10-01,87.5,2019-12-31,99.8,2019_Q4,0.0,8.13,15.87,6.53,13.1,16.18,4.26,206.09,31.16,半導體業,2.12,1.93,0.88,22938432,48.76,0.95,0,0.0,34.37,9.09,425.75,9.34,2.01,1.07,0.26,0.42,0.74,3.43,-2.23,-10.95,-15.29,0.03,69.16511642101199,7.47,1.1405714285714286
1441,6243,2019-10-01,11.3,2019-12-31,11.0,2019_Q4,-11.01,-7.11,-12.29,-7.17,-11.01,-14.05,-6.94,409.72,-46.24,半導體業,2.32,1.68,-0.7,477188,42.13,0.73,0,0.0,-69.16,26.12,0.0,1.92,0.85,0.43,5.44,0.42,37.72,-11.47,8.43,-25.44,11.12,-0.09,10.545581396235976,-0.87,0.9734513274336283
1442,6251,2019-10-01,12.55,2019-12-31,17.2,2019_Q4,0.0,3.89,13.45,1.12,3.83,4.4,2.96,313.55,14.09,電子零組件業,0.92,0.73,0.2,-659343,71.08,2.46,0,0.0,17.16,6.42,224.45,4.51,4.01,1.21,0.55,0.66,1.65,-0.49,5.05,-11541.9,-93.04,-0.06,8.87604646904524,0.55,1.3705179282868525
1443,6257,2019-10-01,34.1,2019-12-31,37.1,2019_Q4,0.0,8.37,15.32,7.07,20.62,29.57,3.97,169.65,39.49,半導體業,1.94,1.92,0.53,6302679,45.37,0.83,0,0.0,31.3,2.95,404.79,30.5,1.04,0.56,0.23,0.29,0.66,13.73,5.29,20.1,13.24,0.27,28.62558147519134,3.16,1.0879765395894427
1444,6269,2019-10-01,96.5,2019-12-31,114.5,2019_Q4,0.0,11.02,17.32,10.16,14.59,18.9,-0.11,-3.74,1.45,電子零組件業,3.19,2.9,-0.02,17818190,36.36,0.57,0,0.0,-1.13,4.06,747.18,4.12,1.19,0.71,0.87,0.54,2.57,14.2,-2.75,20.43,14.33,0.25,78.77906976744184,9.08,1.1865284974093264
1445,6271,2019-10-01,129.0,2019-12-31,156.5,2019_Q4,12.27,7.34,8.96,5.96,12.27,15.64,3.78,206.33,26.99,半導體業,3.68,3.0,1.07,4729731,18.08,0.22,0,0.0,83.77,5.01,372.72,3.0,1.32,0.71,0.36,0.4,0.97,-2.6,0.23,-19.91,-29.19,0.0,105.06046490336573,4.47,1.2131782945736433
1446,6277,2019-10-01,85.1,2019-12-31,86.5,2019_Q4,15.43,11.66,17.93,10.61,15.43,38.93,2.59,91.51,18.52,電腦及週邊設備業,2.14,1.62,0.37,2155839,34.94,0.54,0,0.0,30.55,2.33,3220.94,1.29,1.62,0.79,0.5,0.49,1.68,-5.59,-2.71,-6.48,-55.71,-0.06,82.05348844306414,5.95,1.0164512338425382
1447,6278,2019-10-01,75.3,2019-12-31,117.0,2019_Q4,0.0,7.81,20.33,6.46,6.84,7.81,3.86,187.51,14.43,光電業,1.43,1.25,0.28,7399610,61.58,1.6,0,0.0,23.79,16.15,255.14,7.65,2.36,1.06,1.15,0.79,3.74,9.84,23.74,66.43,62.66,0.12,36.48953459983648,6.93,1.5537848605577689
1448,6281,2019-10-01,65.7,2019-12-31,68.2,2019_Q4,0.0,7.34,22.9,7.26,3.2,3.93,6.75,292.37,9.86,電子通路業,1.4,0.62,0.53,1226490,67.94,2.12,0,0.0,31.6,16.64,18077.1,4.21,6.32,2.84,2.12,1.77,33.25,1.88,7.23,19.18,6.79,0.69,62.588372252708254,4.41,1.0380517503805176
1449,6282,2019-10-01,21.5,2019-12-31,24.15,2019_Q4,0.42,0.39,0.88,7.85,0.42,0.5,1.14,1097.55,4.85,電子零組件業,1.56,1.18,0.09,6045619,55.92,1.27,0,0.0,7.64,6.25,295.11,2.86,1.81,0.85,1.03,0.64,3.52,14.0,9.88,263.52,44.05,0.15,18.85232557252396,2.86,1.1232558139534883
1450,6283,2019-10-01,33.05,2019-12-31,30.9,2019_Q4,2.33,1.07,1.27,1.08,2.21,2.77,0.59,213.87,5.13,其他電子業,5.34,5.15,0.16,1585476,15.51,0.18,0,0.0,14.78,6.62,1749.02,5.21,0.69,0.42,0.61,0.33,2.62,7.66,11.67,60.96,-170.45,0.06,35.04767422343409,0.03,0.9349470499243571
1451,6285,2019-10-01,82.3,2019-12-31,75.5,2019_Q4,0.0,4.63,9.87,4.32,2.56,2.89,3.4,288.49,8.18,通信網路業,1.52,1.08,0.28,8439306,53.06,1.13,0,0.0,25.19,12.23,0.0,4.37,3.76,1.66,1.81,1.22,6.09,1.99,11.04,-20.87,-13.59,0.04,76.06046543564908,3.71,0.9173754556500607
1452,6288,2019-10-01,20.55,2019-12-31,26.2,2019_Q4,0.0,5.2,10.94,4.5,5.94,7.38,3.21,230.52,15.19,汽車工業,1.77,1.13,0.33,1392072,52.52,1.11,0,0.0,22.8,10.47,181.58,2.0,1.87,0.93,0.7,0.61,2.39,3.72,26.98,49.19,15.55,0.16,17.575581461884255,1.2,1.2749391727493917
1453,6405,2019-10-01,14.8,2019-12-31,15.0,2019_Q4,0.0,-0.11,-0.15,0.02,-0.47,-0.57,0.82,-3054.76,14.38,光電業,9.07,9.03,0.49,1398821,26.71,0.36,0,0.0,12.67,2.92,890.07,44.84,0.4,0.29,0.11,0.16,0.35,-1.73,-23.43,-163.79,-92.81,-0.06,14.162790675495947,0.01,1.0135135135135134
1454,6409,2019-10-01,628.0,2019-12-31,715.0,2019_Q4,19.77,24.73,52.4,22.88,19.77,27.94,8.05,117.22,27.52,其他電子業,1.44,1.24,0.57,2294943,52.81,1.12,0,0.0,54.89,8.27,543.23,6.15,2.62,1.22,1.29,0.89,4.11,9.66,13.4,21.13,11.82,0.25,520.0813953488372,25.73,1.1385350318471337
1455,6412,2019-10-01,56.1,2019-12-31,62.8,2019_Q4,0.0,10.11,26.45,0.0,6.39,7.64,0.0,162.84,12.06,電子零組件業,1.31,0.86,0.27,4059597,61.8,1.62,0,0.0,26.63,0.0,0.0,0.0,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.231395277866106,4.45,1.1194295900178253
1456,6414,2019-10-01,214.0,2019-12-31,247.0,2019_Q4,4.14,3.79,12.09,3.69,4.14,5.38,1.6,155.2,7.94,電腦及週邊設備業,1.34,1.06,0.12,14142891,68.63,2.19,0,0.0,8.58,8.02,0.0,3.7,2.31,1.01,0.68,0.64,11.33,8.34,18.19,14.87,-35.02,0.19,243.15116279069767,10.8,1.1542056074766356
1457,6415,2019-10-01,770.0,2019-12-31,950.0,2019_Q4,21.65,14.02,15.34,15.24,21.65,41.2,4.59,120.15,26.06,半導體業,7.2,5.76,2.1,8273126,8.62,0.09,0,0.0,195.46,9.05,73.81,2.13,1.21,0.82,0.39,0.46,6.3,17.53,14.48,21.94,-4.92,0.2,453.0930232558139,25.07,1.2337662337662338
1458,6416,2019-10-01,85.3,2019-12-31,96.1,2019_Q4,0.0,10.27,15.57,8.2,9.66,12.17,1.38,51.55,7.6,通信網路業,2.68,1.41,0.16,2283919,34.07,0.52,0,0.0,15.53,20.45,126.78,1.47,1.49,0.8,3.79,0.73,42.8,10.59,4.33,0.11,-15.16,0.09,86.84186057157295,4.28,1.126611957796014
1459,6431,2019-10-01,27.0,2019-12-31,28.45,2019_Q4,0.0,-7.85,-12.39,-5.5,-10.25,-10.55,-4.57,210.21,-21.65,光電業,2.17,2.13,-0.45,237620,36.64,0.58,0,0.0,-45.04,7.21,8678.59,27.73,1.25,0.66,1.46,0.55,29.92,-11.73,324.86,-4.15,76.53,0.24,14.19186046511628,-0.6,1.0537037037037036
1460,6442,2019-10-01,39.0,2019-12-31,38.0,2019_Q4,-0.8,-0.65,-1.0,-0.62,-0.8,-0.94,1.52,-971.11,9.09,通信網路業,2.39,1.87,0.21,1230578,34.6,0.53,0,0.0,18.3,8.25,300.13,2.24,1.45,0.7,0.84,0.53,2.9,-7.72,-13.58,-115.03,-145.84,-0.08,34.80232553703841,-0.28,0.9743589743589743
1461,6443,2019-10-01,7.46,2019-12-31,7.6,2019_Q4,0.0,-1.23,-2.99,-2.48,-2.17,-2.28,1.32,-442.43,13.07,光電業,0.45,0.28,0.15,-1623529,58.86,1.43,0,0.0,9.23,7.5,303.27,5.26,-28.57,2.31,0.16,0.37,0.48,8.96,15.93,-92.21,-82.3,-0.05,6.5618604283000135,-0.6,1.0187667560321716
1462,6449,2019-10-01,35.95,2019-12-31,39.9,2019_Q4,10.39,5.69,10.59,3.76,10.39,13.5,2.66,189.04,25.45,電子零組件業,1.51,1.23,0.27,725458,46.23,0.86,0,0.0,23.28,9.1,0.0,1.93,1.39,0.62,0.33,0.36,1.1,0.93,-1.96,-21.18,-61.65,-0.02,30.455813918002814,1.61,1.109874826147427
1463,6451,2019-10-01,119.0,2019-12-31,162.0,2019_Q4,10.85,5.44,11.0,5.67,10.85,14.3,4.36,310.1,31.98,半導體業,2.18,2.09,0.51,4504478,50.49,1.02,0,0.0,33.43,8.42,88.91,6.52,0.9,0.47,0.48,0.34,1.64,0.38,28.64,355.27,139.63,0.07,69.22790678157362,5.67,1.361344537815126
1464,6456,2019-10-01,106.0,2019-12-31,113.0,2019_Q4,0.0,3.58,10.52,4.05,2.26,2.48,2.99,369.07,9.16,光電業,1.32,1.04,0.24,13666688,65.99,1.94,0,0.0,20.0,8.32,465.98,6.01,3.45,1.34,1.37,0.99,4.07,4.27,-6.79,-32.54,-31.0,-0.17,95.54418537228607,9.93,1.0660377358490567
1465,6464,2019-10-01,107.5,2019-12-31,114.0,2019_Q4,0.0,4.16,12.63,4.84,26.82,49.06,1.68,116.97,42.05,其他,1.24,1.21,0.45,515982,67.07,2.04,0,0.0,7.25,3.42,2086.77,22.6,1.95,0.83,0.06,0.13,1.09,1.07,5.28,8.83,26.51,1.23,115.06060606060606,5.68,1.0604651162790697
1466,6477,2019-10-01,21.8,2019-12-31,23.9,2019_Q4,0.0,6.06,14.39,4.88,17.32,22.54,0.49,30.9,-2.7,光電業,1.92,1.26,0.12,638785,57.85,1.37,0,0.0,3.24,7.82,0.0,2.36,1.59,0.84,0.13,0.24,3.2,7.02,-12.79,-12.83,-6.85,0.1,20.20813946391261,2.2,1.0963302752293578
1467,6504,2019-10-01,141.5,2019-12-31,137.5,2019_Q4,11.01,7.55,23.2,5.96,11.01,13.57,2.24,109.66,17.53,其他,1.24,0.96,0.24,805191,67.44,2.07,0,0.0,12.28,17.99,1240.28,3.56,2.65,1.06,0.35,0.48,1.72,1.29,-3.53,-9.62,-22.49,0.17,165.01162790697677,7.24,0.9717314487632509
1468,6525,2019-10-01,67.1,2019-12-31,67.5,2019_Q4,0.0,16.88,22.01,14.2,22.96,33.42,5.53,130.36,35.78,半導體業,2.84,2.75,0.98,1952997,23.3,0.3,0,0.0,94.44,3.28,56.35,16.66,1.4,0.77,0.51,0.49,1.76,3.2,1.5,5.05,-23.7,0.01,68.23720905392669,5.1,1.0059612518628913
1469,6531,2019-10-01,46.05,2019-12-31,87.1,2019_Q4,0.0,-2.5,-3.67,-11.22,-2.29,-2.7,2.72,-482.12,12.13,半導體業,3.01,1.61,0.47,1620987,31.93,0.47,0,0.0,37.72,16.43,115.16,1.2,1.71,0.84,1.38,0.68,95.53,-18.04,-26.7,-188.31,-436.4,-0.18,45.82558139534883,-5.33,1.8914223669923995
1470,6533,2019-10-01,115.5,2019-12-31,132.0,2019_Q4,0.0,1.34,1.58,1.22,3.75,2265.73,0.59,166.3,5.59,半導體業,9.7,9.69,0.29,922067,15.51,0.18,0,0.0,14.33,0.02,4303.05,0.48,0.51,0.32,0.48,0.25,13.32,-1.24,62.38,-47.38,-64.46,0.12,74.07441871110781,0.38,1.1428571428571428
1471,6541,2019-10-01,64.6,2019-12-31,44.75,2019_Q4,0.0,-65.16,-76.81,-56.49,0.0,0.0,-11.79,81.55,0.0,生技醫療業,9.63,9.44,-7.02,2334526,15.17,0.18,0,0.0,-350.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.09,0.0,19.36,24.69,-0.2,59.94651146822198,-9.26,0.6927244582043345
1472,6552,2019-10-01,87.2,2019-12-31,80.7,2019_Q4,0.0,16.92,28.53,15.86,21.35,30.04,6.45,132.41,28.57,半導體業,1.52,1.2,0.96,459362,40.69,0.69,0,0.0,55.08,5.58,2811.89,5.91,3.34,1.59,0.36,0.58,1.2,19.77,56.25,171.61,178.66,0.36,99.4232555655546,5.23,0.9254587155963303
1473,6558,2019-10-01,64.7,2019-12-31,72.8,2019_Q4,0.0,8.57,15.15,7.49,10.55,13.74,2.82,115.19,15.51,其他電子業,3.13,2.6,0.45,1146890,43.43,0.77,0,0.0,22.73,3.96,459.31,3.75,1.42,0.83,0.85,0.59,2.33,5.07,15.71,16.2,-16.46,0.34,42.7631576939633,1.85,1.1251931993817619
1474,6573,2019-10-01,23.55,2019-12-31,24.5,2019_Q4,-9.02,-4.94,-11.53,-3.92,-9.02,-9.68,0.51,-43.1,4.24,半導體業,0.99,0.75,0.04,-16011,57.18,1.34,0,0.0,3.72,5.72,0.0,2.68,2.23,0.71,0.26,0.35,0.96,-12.69,-14.82,94.18,-2203.62,-0.08,24.44883719155955,-1.57,1.040339702760085
1475,6579,2019-10-01,74.1,2019-12-31,72.1,2019_Q4,0.0,7.44,8.66,6.88,11.71,17.63,1.9,102.72,14.3,電腦及週邊設備業,3.9,3.14,0.6,3575836,14.07,0.16,0,0.0,54.32,7.27,555.94,2.9,1.47,0.82,0.33,0.42,6.79,-0.62,6.0,55.14,-18.4,-0.01,73.91162748115008,5.13,0.9730094466936572
